STRATUM,ADM_STATE,STATE,TRUCKTYPE,TABTRUCKS,HB_STATE,BODYTYPE,ADM_MODELYEAR,VIUS_GVW,MILES_ANNL,MILES_LIFE,MPG,OPCLASS,OPCLASS_MTR,OPCLASS_OWN,OPCLASS_PSL,OPCLASS_PVT,OPCLASS_RNT,TRANSMSSN, TRIP_PRIMARY,TRIP0_50,TRIP051_100,TRIP101_200,TRIP201_500,TRIP500MORE, ADM_MAKE,BUSINESS
415,41,OR,5,16.1555,CA, ,08,11,100418,921885,7,2,100,0,0,0,0,2,6,0,0,10,30,60,05,01
415,41,OR,5,16.1555, , ,04,14,108601,408337,.,2,100,0,0,0,0, ,7,.,.,.,.,.,11,01
415,41,OR,5,16.1555, ,26,16,10,10000,365243,5.2,3,0,100,0,0,0,2,2,100,0,0,0,0,11,03
415,41,OR,5,16.1555,OR, ,10,09,1200,500000,7,1,0,0,0,100,0,2,2,80,20,0,0,0,05,03
415,41,OR,5,16.1555, , ,03,12,124807,366136,5.4,2,100,0,0,0,0,2,6,0,0,0,1,99,05,01
415,41,OR,5,16.1555,OR,12,17,08,8000,285000,10,1,0,0,0,100,0,2,1,0,20,0,0,0,06,03
415,41,OR,5,16.1555,PA,23,04,10,23411,143356,.,4,0,0,0,0,100, ,7,.,.,.,.,.,08,02
415,41,OR,5,16.1555,OR, ,01,12,102032,319221,.,1,0,0,0,100,0, ,7,.,.,.,.,.,05, 
415,41,OR,5,16.1555,CA, ,04,12,119357,375000,5.1,2,100,0,0,0,0,2,5,0,0,5,75,20,05,01
415,41,OR,5,16.1555,OR, ,17,12,5000,1000000,5.5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,03
415,41,OR,5,16.1555,OR,12,17,09,500,175000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,04,12,108601,179961,.,1,0,0,0,100,0, ,7,.,.,.,.,.,05, 
415,41,OR,5,16.1555,OR, ,04,13,83034,364345,5.1,1,0,0,0,100,0,2,6,0,0,0,0,100,16,03
415,41,OR,5,16.1555,OR, ,06,14,146216,650000,5.4,2,100,0,0,0,0,2,4,0,10,70,20,0,12,01
415,41,OR,5,16.1555, ,11,17,07,10974,199470,.,1,0,0,0,100,0, ,7,.,.,.,.,.,06,06
415,41,OR,5,16.1555, , ,03,12,123697,346541,.,2,100,0,0,0,0, ,7,.,.,.,.,.,11,03
415,41,OR,5,16.1555,OR, ,17,12,10500,702000,5.6,1,0,0,0,100,0,2,2,95,5,0,0,0,05,03
415,41,OR,5,16.1555, , ,05,12,108140,556584,5.6,2,100,0,0,0,0,2,6,0,0,0,1,99,05,01
415,41,OR,5,16.1555, , ,03,12,116909,374064,5.1,2,100,0,0,0,0,2,5,0,0,0,50,50,05,01
415,41,OR,5,16.1555,OR, ,14,12,81313,1189532,5.2,3,0,100,0,0,0,2,4,10,15,70,5,0,05,01
415,41,OR,5,16.1555,OR,11,17,10,700,445000,5,1,0,0,0,100,0,2,3,0,95,5,0,0,21,03
415,41,OR,5,16.1555,OR, ,10,12,46343,741343,6.4,2,100,0,0,0,0,2,4,0,0,95,0,0,05,01
415,41,OR,5,16.1555, , ,17,12,6500,476876,10.4,1,0,0,0,100,0,2,7,.,.,.,.,.,11,06
415,41,OR,5,16.1555,OR, ,17,12,4000,618188,2,1,0,0,0,100,0,2,3,0,100,0,0,0,16,04
415,41,OR,5,16.1555,OR,12,11,08,2000,260000,8.5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,03
415,41,OR,5,16.1555,OR, ,02,11,40000,80764,6,1,1,0,0,99,0,2,2,60,20,10,5,0,16,14
415,41,OR,5,16.1555,CA, ,17,12,500,450000,.,1,0,0,0,100,0,2,2,100,0,0,0,0,16,08
415,41,OR,5,16.1555,CA, ,02,12,118190,289385,6.1,3,0,100,0,0,0,2,6,2,3,15,30,50,11,01
415,41,OR,5,16.1555,UT, ,01,12,201063,330457,7.2,1,0,0,0,100,0,2,6,10,10,10,10,60,11,08
415,41,OR,5,16.1555, , ,10,10,67358,209371,5.7,2,100,0,0,0,0,2,3,0,100,0,0,0,05,01
415,41,OR,5,16.1555,OR,11,09,10,1000,435000,.,1,0,0,0,100,0,2,1,5,0,0,0,0,11,03
415,41,OR,5,16.1555,OR, ,11,11,4767,571250,.,1,0,0,0,100,0,2,3,0,70,0,0,0,16,06
415,41,OR,5,16.1555,OR, ,05,14,32502,622615,6,3,0,100,0,0,0,2,4,0,0,100,0,0,05,03
415,41,OR,5,16.1555,OR, ,12,11,2000,190000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,15,12,8000,700000,5.2,1,0,0,0,100,0,2,7,.,.,.,.,.,11,03
415,41,OR,5,16.1555,OR, ,03,13,100000,550000,5.5,2,100,0,0,0,0,2,4,10,25,25,25,15,16,01
415,41,OR,5,16.1555,OR, ,04,09,30000,155826,7.5,1,0,0,0,100,0,2,3,0,70,0,0,30,05,03
415,41,OR,5,16.1555,OR, ,17,13,37070,1450000,.,1,0,0,0,100,0,2,3,0,100,0,0,0,05,11
415,41,OR,5,16.1555,OR, ,08,11,48226,361951,6.8,1,0,0,0,100,0,2,2,90,10,0,0,0,05,13
415,41,OR,5,16.1555,OR, ,08,11,45000,313415,6.1,1,0,0,0,100,0,2,2,100,0,0,0,0,16,08
415,41,OR,5,16.1555, , ,08,12,72352,169000,6,2,100,0,0,0,0,2,7,.,.,.,.,.,21,01
415,41,OR,5,16.1555,OR,16,17,07,490,132964,8.3,1,0,0,0,100,0,2,2,60,0,0,0,0,08,03
415,41,OR,5,16.1555, , ,04,13,108601,379785,.,4,0,0,0,0,100,2,2,100,0,0,0,0,11,03
415,41,OR,5,16.1555,WA, ,02,12,115000,238000,5,1,0,0,0,100,0,2,5,0,0,40,60,0,05,08
415,41,OR,5,16.1555, , ,01,12,132246,278004,7.4,2,100,0,0,0,0,2,5,0,1,13,47,39,05,01
415,41,OR,5,16.1555,OR,11,11,11,38400,542000,9.6,1,0,0,1,99,0,2,2,98,1,0,0,0,11,06
415,41,OR,5,16.1555, , ,13,12,15388,737891,6.3,1,0,0,0,100,0,2,3,0,50,40,10,0,05,08
415,41,OR,5,16.1555,ID, ,02,09,18506,62995,6.5,2,100,0,0,0,0,2,3,0,100,0,0,0,05,01
415,41,OR,5,16.1555,OR, ,17,13,6500,1000000,4.5,1,0,0,0,100,0,2,2,55,10,0,25,0,11,03
415,41,OR,5,16.1555,OR,23,17,09,2219,1595387,6,1,0,0,0,100,0,2,2,98,2,0,0,0,05,03
415,41,OR,5,16.1555,WA, ,02,12,97290,348621,6,2,100,0,0,0,0,3,6,0,0,0,0,100,05,01
415,41,OR,5,16.1555, , ,05,15,77759,442250,3.4,2,100,0,0,0,0,2,6,0,0,0,0,100,05,01
415,41,OR,5,16.1555,OR, ,17,09,5451,149806,6.1,1,0,0,0,100,0,2,2,94,3,3,0,0,12,03
415,41,OR,5,16.1555,OR, ,17,13,2374,811140,4.8,2,100,0,0,0,0,2,2,95,5,0,0,0,05,01
415,41,OR,5,16.1555, , ,06,12,56824,515708,7.3,3,0,100,0,0,0,2,5,0,30,0,70,0,16,08
415,41,OR,5,16.1555,OR, ,14,10,6281,899354,6.4,2,100,0,0,0,0,2,7,.,.,.,.,.,05,01
415,41,OR,5,16.1555,MT, ,03,12,101839,416517,6.5,2,100,0,0,0,0,2,6,2,0,0,8,90,19,01
415,41,OR,5,16.1555,OR, ,11,11,3080,1050833,6,1,0,0,0,100,0,2,2,95,0,0,0,0,22,03
415,41,OR,5,16.1555,OR, ,17,12,5600,750000,7,1,0,0,0,100,0,2,3,0,100,0,0,0,23,03
415,41,OR,5,16.1555,OR, ,02,13,75000,150000,6,1,0,0,0,100,0,2,5,0,0,10,90,0,11,08
415,41,OR,5,16.1555,OR, ,09,14,90678,1445059,4.8,1,45,0,0,55,0,2,4,0,0,100,0,0,12,08
415,41,OR,5,16.1555,OR, ,06,14,125946,600000,.,2,100,0,0,0,0,2,4,0,10,70,20,0,12,01
415,41,OR,5,16.1555, , ,03,12,119455,357009,5.8,2,100,0,0,0,0,2,6,0,0,0,1,99,19,01
415,41,OR,5,16.1555,OR, ,17,07,2196,1367184,.,1,0,0,0,100,0,2,2,100,0,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,16,12,44928,685462,5.4,1,0,0,0,100,0,2,2,49,37,10,3,0,11,06
415,41,OR,5,16.1555,CA, ,09,12,44937,850732,6.1,2,100,0,0,0,0,2,2,100,0,0,0,0,11,01
415,41,OR,5,16.1555, , ,17,12,12357,755711,.,1,0,0,0,100,0, ,7,.,.,.,.,.,11,03
415,41,OR,5,16.1555,OR, ,06,12,138937,740956,6.1,2,100,0,0,0,0,2,4,0,0,100,0,0,05,01
415,41,OR,5,16.1555, , ,03,12,137974,456000,5.1,2,100,0,0,0,0,2,6,0,0,0,2,98,05,01
415,41,OR,5,16.1555,OR, ,11,12,104589,1557040,4.3,2,100,0,0,0,0,2,4,10,0,90,0,0,16,01
415,41,OR,5,16.1555,CA, ,03,14,123697,360603,.,1,0,0,0,100,0, ,7,.,.,.,.,.,05, 
415,41,OR,5,16.1555, ,12,17,10,1500,753475,6,1,0,0,0,100,0,2,7,.,.,.,.,.,05,03
415,41,OR,5,16.1555,OR, ,06,10,67622,541415,4.9,2,100,0,0,0,0,2,4,5,25,40,20,10,05,01
415,41,OR,5,16.1555,TX, ,07,13,104211,223546,7.1,2,100,0,0,0,0,2,5,0,0,40,60,0,05,01
415,41,OR,5,16.1555,OR, ,02,12,159570,354056,6,2,100,0,0,0,0,2,6,0,0,0,30,70,11,01
415,41,OR,5,16.1555,OR, ,07,12,80000,470000,6.5,1,0,0,0,100,0,2,3,0,50,0,50,0,05,13
415,41,OR,5,16.1555,OR, ,02,14,158758,350000,5.4,2,100,0,0,0,0,2,4,0,10,70,20,0,12,01
415,41,OR,5,16.1555, , ,17,10,12088,494249,.,1,0,0,0,100,0, ,7,.,.,.,.,.,11,03
415,41,OR,5,16.1555,OR, ,04,12,60000,308000,6.1,3,0,100,0,0,0,2,6,0,0,0,20,80,11,01
415,41,OR,5,16.1555,OR, ,09,14,70809,372554,4.5,2,99,0,1,0,0,2,3,25,52,10,3,7,05,01
415,41,OR,5,16.1555,OR, ,06,12,119674,688130,6.2,3,0,100,0,0,0,2,6,0,0,0,0,100,11,01
415,41,OR,5,16.1555, ,20,11,04,16128,253836,.,2,100,0,0,0,0, ,7,.,.,.,.,.,22,01
415,41,OR,5,16.1555, , ,08,12,18000,902007,6.2,2,100,0,0,0,0,2,5,10,10,20,30,30,05,01
415,41,OR,5,16.1555,OR, ,05,12,62810,550110,6.6,2,100,0,0,0,0,2,4,0,0,50,50,0,05,01
415,41,OR,5,16.1555,OR,12,17,12,600,120000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,03
415,41,OR,5,16.1555,OR, ,02,12,100000,550000,5.5,2,100,0,0,0,0,2,4,10,25,25,25,15,16,01
415,41,OR,5,16.1555,OR, ,17,12,21363,665235,5.5,3,0,100,0,0,0,2,2,75,0,5,0,0,16,03
415,41,OR,5,16.1555,OR, ,10,12,2632,500000,5.1,1,0,0,0,100,0,2,4,0,50,50,0,0,05,12
415,41,OR,5,16.1555,OR, ,11,13,40000,600000,5,1,0,0,0,100,0,2,3,25,50,25,0,0,11,03
415,41,OR,5,16.1555,OR, ,06,12,42147,267327,6.5,1,0,0,0,100,0,2,2,85,15,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,17,12,1148,450265,4,1,0,0,0,100,0,2,2,100,0,0,0,0,16,03
415,41,OR,5,16.1555,OR,12,15,10,4000,400000,12,1,0,0,0,100,0,2,2,100,0,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,04,12,122815,456932,7.2,2,100,0,0,0,0,2,2,30,20,20,20,10,05,08
415,41,OR,5,16.1555,OR,11,17,09,3000,457000,4,1,0,0,0,100,0,2,2,95,0,0,0,0,16,03
415,41,OR,5,16.1555,OR, ,09,12,111484,933605,6.1,2,100,0,0,0,0,2,6,0,0,0,40,60,22,01
415,41,OR,5,16.1555,OR,12,17,11,10600,251638,.,1,0,0,0,100,0,2,2,100,0,0,0,0,20,03
415,41,OR,5,16.1555,WA, ,05,12,112284,608205,6,2,100,0,0,0,0,3,6,0,0,0,0,100,05,01
415,41,OR,5,16.1555,OR, ,07,07,28329,318027,7,1,0,0,0,100,0,2,4,0,0,100,0,0,05,09
415,41,OR,5,16.1555, , ,04,12,80000,382543,6.3,3,0,100,0,0,0,2,5,0,0,0,100,0,11,01
415,41,OR,5,16.1555,OR, ,13,12,135743,491653,5.3,2,100,0,0,0,0, ,6,0,0,5,15,80,05,01
415,41,OR,5,16.1555,OR,12,17,07,5000,283033,10,1,0,0,0,100,0,2,3,0,100,0,0,0,08,03
415,41,OR,5,16.1555,OR, ,17,08,704,400000,5.9,1,0,0,0,100,0,2,2,70,30,0,0,0,05,12
415,41,OR,5,16.1555,OR, ,12,12,82605,1030000,4.8,2,100,0,0,0,0,2,5,0,0,0,100,0,11,01
415,41,OR,5,16.1555, , ,09,11,0,610810,.,6,.,.,.,.,.,2,8,.,.,.,.,.,05, 
415,41,OR,5,16.1555,OR, ,17,12,6200,168000,6.1,1,0,0,0,100,0,2,2,50,50,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,06,12,82000,379000,6.8,1,0,0,0,100,0,2,5,0,0,0,100,0,16,08
415,41,OR,5,16.1555,CA, ,09,12,90000,640000,6,1,0,0,0,100,0,2,5,0,0,20,80,0,22,08
415,41,OR,5,16.1555,OR, ,15,12,9330,424907,4.6,2,100,0,0,0,0,2,2,95,3,0,0,0,05,01
415,41,OR,5,16.1555,OR, ,06,14,108908,570000,5.4,2,100,0,0,0,0,2,4,0,10,70,20,0,12,01
415,41,OR,5,16.1555, , ,17,12,488,768442,5,1,0,0,0,100,0,1,2,100,0,0,0,0,16,03
415,41,OR,5,16.1555,OR, ,02,12,63000,150000,6.3,1,0,0,0,100,0,2,3,0,100,0,0,0,05,14
415,41,OR,5,16.1555, , ,07,14,82056,643326,.,2,100,0,0,0,0, ,7,.,.,.,.,.,11,01
415,41,OR,5,16.1555,OR, ,17,12,2000,300000,5,1,0,0,0,100,0,2,1,25,20,5,0,0,16,03
415,41,OR,5,16.1555,OR,16,17,05,1000,150000,13,1,0,0,0,100,0,2,2,90,10,0,0,0,08,03
415,41,OR,5,16.1555,OR, ,09,13,74545,835238,5.5,3,0,100,0,0,0,2,4,0,0,70,30,0,16,03
415,41,OR,5,16.1555,OR, ,13,12,4667,567920,4.1,2,100,0,0,0,0,2,2,30,30,25,10,5,05,01
415,41,OR,5,16.1555, , ,04,12,109565,562696,5.7,2,100,0,0,0,0,2,6,0,0,0,0,100,05,01
415,41,OR,5,16.1555,OR,11,17,10,1500,350500,6,1,0,0,0,100,0,2,2,100,0,0,0,0,24,03
415,41,OR,5,16.1555,OR,26,13,10,15000,400000,6.5,1,0,0,0,100,0,2,2,90,10,0,0,0,11,03
415,41,OR,5,16.1555,OR, ,11,12,61060,1800000,4,2,100,0,0,0,0,2,4,0,25,75,0,0,05,01
415,41,OR,5,16.1555,OR, ,14,12,6228,850500,5,1,0,0,0,100,0,2,2,100,0,0,0,0,05,03
415,41,OR,5,16.1555, ,21,16,11,9712,269196,.,1,0,0,0,100,0,2,7,.,.,.,.,.,05,11
415,41,OR,5,16.1555,OR, ,02,12,80000,145000,6.5,1,0,0,0,100,0,2,3,0,50,0,50,0,05,13
415,41,OR,5,16.1555,OR, ,02,14,110899,260000,5.4,2,100,0,0,0,0,2,4,0,10,70,20,0,12,01
415,41,OR,5,16.1555, ,11,13,10,60,43610,5.5,1,0,0,0,100,0,2,1,10,0,0,0,0,22,03
415,41,OR,5,16.1555, , ,05,14,100738,576977,.,2,100,0,0,0,0, ,7,.,.,.,.,.,16,01
415,41,OR,5,16.1555, , ,17,11,0,1000000,.,6,.,.,.,.,.,2,8,.,.,.,.,.,05, 
415,41,OR,5,16.1555,OR,12,17,10,605,174138,8.4,1,0,0,0,100,0,2,1,28,2,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,17,11,900,1105323,4.9,1,0,0,0,100,0,2,3,0,99,1,0,0,05,03
415,41,OR,5,16.1555, , ,17,11,0,564055,.,6,.,.,.,.,.,2,8,.,.,.,.,.,20, 
415,41,OR,5,16.1555,OR, ,04,11,20000,408337,6,1,0,0,0,100,0,2,2,65,30,3,0,0,05,06
415,41,OR,5,16.1555,WA, ,17,12,25269,745106,5.2,2,100,0,0,0,0,2,2,50,50,0,0,0,12,03
415,41,OR,5,16.1555,OR, ,02,12,51408,98528,.,4,0,0,0,0,100,2,5,25,25,25,25,0,05,02
415,41,OR,5,16.1555, , ,17,12,71604,562679,.,1,0,0,0,100,0, ,7,.,.,.,.,.,16,03
415,41,OR,5,16.1555,OR, ,14,12,812,300000,9,1,0,0,0,100,0,2,4,0,50,50,0,0,08,12
415,41,OR,5,16.1555,OR, ,17,12,48000,610725,.,1,0,0,0,100,0,2,4,0,0,100,0,0,16,03
415,41,OR,5,16.1555,OR, ,09,12,48000,381366,9.5,1,0,0,0,100,0, ,2,40,30,30,0,0,05,08
415,41,OR,5,16.1555,IL, ,07,09,200000,1460000,6.2,2,100,0,0,0,0,2,3,0,75,0,0,25,11,01
415,41,OR,5,16.1555,OR, ,10,12,6740,269302,6,1,0,0,0,100,0,2,4,25,20,53,0,0,05,03
415,41,OR,5,16.1555,OK, ,05,12,177000,860000,6.1,2,100,0,0,0,0,2,6,0,0,0,0,100,16,01
415,41,OR,5,16.1555,CA, ,02,13,132024,296295,6.2,2,100,0,0,0,0,2,5,0,25,0,75,0,05,01
415,41,OR,5,16.1555,OR, ,17,09,380,1000000,6,1,0,0,0,100,0,2,5,0,0,0,90,0,11,03
415,41,OR,5,16.1555,OR, ,12,12,5000,639657,5,1,0,0,0,100,0,2,3,0,100,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,07,12,45217,628696,9.7,4,0,0,0,5,95,2,6,0,10,10,0,80,05,02
415,41,OR,5,16.1555,OR, ,17,13,56607,568939,5,1,0,0,0,100,0,2,3,0,90,0,7,0,16,03
415,41,OR,5,16.1555,OR, ,04,13,100000,550000,5.5,2,100,0,0,0,0,2,3,10,25,25,25,15,16,01
415,41,OR,5,16.1555,OR,12,14,10,2500,310820,6,1,10,0,0,90,0,2,2,95,0,0,0,0,08,03
415,41,OR,5,16.1555,OR, ,02,12,75748,169152,5.7,1,0,0,0,100,0,2,5,5,0,20,75,0,05,08
415,41,OR,5,16.1555,OR, ,11,14,44517,1001462,4.6,2,100,0,0,0,0,2,2,99,0,1,0,0,16,03
415,41,OR,5,16.1555,OR, ,04,14,74644,300609,4.5,2,99,0,1,0,0,2,3,25,52,10,3,7,16,01
415,41,OR,5,16.1555,OR, ,17,11,4764,298900,5.2,1,0,0,0,100,0,2,2,60,20,10,10,0,11,14
415,41,OR,5,16.1555,OR,12,17,08,550,125989,5.1,1,0,0,0,100,0,2,2,99,0,0,0,0,08,03
415,41,OR,5,16.1555, , ,04,13,108601,393856,.,1,0,0,0,100,0,2,2,100,0,0,0,0,11,03
415,41,OR,5,16.1555,TX, ,07,12,36400,643326,4.5,1,0,0,0,100,0,2,7,.,.,.,.,.,05,06
415,41,OR,5,16.1555,OR, ,08,14,9638,333828,8,1,0,0,0,100,0,2,4,10,0,90,0,0,05,03
415,41,OR,5,16.1555,OR, ,10,12,5168,539860,6,1,0,0,0,100,0,2,4,0,25,75,0,0,16,03
415,41,OR,5,16.1555,OR, ,17,10,1000,684240,.,1,0,0,0,100,0,2,2,100,0,0,0,0,20,04
415,41,OR,5,16.1555,OR, ,15,12,67500,679371,5,1,0,0,0,100,0,2,3,0,100,0,0,0,08,09
415,41,OR,5,16.1555,OR, ,14,13,33370,1060000,5,3,0,100,0,0,0,2,5,0,20,0,80,0,16,03
415,41,OR,5,16.1555,OR, ,16,12,5500,730000,5,1,0,0,0,100,0,2,3,0,100,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,17,12,500,551334,8,1,0,0,0,100,0,2,1,2,0,0,0,0,05,03
415,41,OR,5,16.1555, , ,03,15,87267,245997,2.8,2,100,0,0,0,0,2,6,0,0,0,0,100,05,01
415,41,OR,5,16.1555,OR, ,17,12,5171,1542518,5,1,0,0,0,100,0,2,4,0,0,100,0,0,16,03
415,41,OR,5,16.1555,OR, ,14,12,1000,150000,8,1,0,0,0,100,0,2,2,60,20,10,0,0,16,03
415,41,OR,5,16.1555,OR, ,15,12,5669,509151,2.7,2,100,0,0,0,0,2,2,100,0,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,17,12,2890,1316945,5.4,1,0,0,0,100,0,2,3,25,70,0,0,0,16,03
415,41,OR,5,16.1555,OR, ,14,10,16484,1344871,6.2,2,100,0,0,0,0,2,7,.,.,.,.,.,05,01
415,41,OR,5,16.1555,OR, ,12,07,1000,154000,8,1,0,0,0,100,0,2,2,100,0,0,0,0,16,03
415,41,OR,5,16.1555, , ,17,11,0,700000,.,6,.,.,.,.,.,2,8,.,.,.,.,.,05, 
415,41,OR,5,16.1555,OR, ,11,11,24529,167492,5,2,100,0,0,0,0,2,2,60,30,10,0,0,05,01
415,41,OR,5,16.1555,OR, ,17,12,2259,755711,8.1,1,0,40,0,60,0,2,3,0,100,0,0,0,20,03
415,41,OR,5,16.1555,OR, ,02,13,75000,150000,6,1,0,0,0,100,0,2,5,0,0,10,90,0,11,08
415,41,OR,5,16.1555,WA, ,08,14,59442,1045152,4.6,2,100,0,0,0,0,2,3,0,100,0,0,0,12,08
415,41,OR,5,16.1555,OR, ,06,14,92518,550000,5.4,2,100,0,0,0,0,2,4,0,10,70,20,0,12,01
415,41,OR,5,16.1555, , ,03,12,122381,401619,5.2,2,100,0,0,0,0,2,6,0,0,0,1,99,19,01
415,41,OR,5,16.1555,OR, ,07,13,81601,700000,5.5,3,0,90,0,10,0,2,7,.,.,.,.,.,05,03
415,41,OR,5,16.1555,OR, ,05,12,129659,667959,5.5,2,100,0,0,0,0,2,6,0,0,1,30,69,16,01
415,41,OR,5,16.1555,OR, ,17,12,3000,406376,.,1,0,0,0,100,0,2,3,0,95,0,0,0,16,03
415,41,OR,5,16.1555,OR, ,06,12,85249,691284,5.7,2,60,0,0,40,0,2,5,25,0,30,45,0,05,01
415,41,OR,5,16.1555, , ,02,12,138330,375783,6.2,2,100,0,0,0,0,2,6,0,0,0,1,99,05,01
415,41,OR,5,16.1555, , ,10,14,62014,537299,.,2,100,0,0,0,0, ,7,.,.,.,.,.,05,01
415,41,OR,5,16.1555,OR, ,08,12,168687,1557040,5.4,2,100,0,0,0,0,2,4,0,0,100,0,0,16,01
415,41,OR,5,16.1555,OR, ,02,12,94218,253896,.,1,0,0,0,100,0, ,7,.,.,.,.,.,05, 
415,41,OR,5,16.1555,OR,12,17,10,1800,267518,5,1,0,0,0,100,0,2,2,100,0,0,0,0,20,03
415,41,OR,5,16.1555,OR, ,08,10,54009,759515,4.3,2,100,0,0,0,0,2,4,10,10,60,10,10,05,01
415,41,OR,5,16.1555,OR, ,17,10,33225,531665,5.1,1,0,0,0,100,0,2,3,50,50,0,0,0,08, 
415,41,OR,5,16.1555,OR, ,04,12,139424,487040,5.5,2,100,0,0,0,0,2,6,0,0,0,30,70,16,01
415,41,OR,5,16.1555,WA, ,06,12,70810,641671,8.7,2,100,0,0,0,0,2,4,0,7,93,0,0,05,01
415,41,OR,5,16.1555,OR, ,03,12,181235,568648,6,2,100,0,0,0,0,2,6,0,0,0,30,70,16,01
415,41,OR,5,16.1555,OR, ,07,12,20000,500000,6.5,1,0,0,0,100,0,2,2,50,30,10,10,0,11,06
415,41,OR,5,16.1555, , ,05,12,93122,482309,5.5,3,0,100,0,0,0,2,5,0,0,0,100,0,05,01
415,41,OR,5,16.1555,OR, ,08,14,40000,600000,4.2,2,100,0,0,0,0,3,3,0,75,0,25,0,16,01
415,41,OR,5,16.1555, ,11,17,10,1287,84956,.,1,0,0,0,100,0, ,7,.,.,.,.,.,11, 
415,41,OR,5,16.1555,OR, ,13,09,42915,584593,.,1,0,0,0,100,0,2,7,.,.,.,.,.,11,03
415,41,OR,5,16.1555,OR, ,10,12,11854,30002,5.6,3,0,100,0,0,0,2,4,25,0,75,0,0,05,01
415,41,OR,5,16.1555,OR, ,17,13,2730,1499761,4.5,2,100,0,0,0,0,2,5,1,15,0,84,0,05,01
415,41,OR,5,16.1555,OR, ,02,12,100000,550000,5.5,2,100,0,0,0,0,2,5,10,25,25,25,15,16,01
415,41,OR,5,16.1555,OR, ,15,08,11430,529082,8.2,1,0,0,0,100,0,2,2,50,50,0,0,0,05,03
415,41,OR,5,16.1555,OR, ,10,12,1347,550000,5.1,1,0,0,0,100,0,2,4,0,50,50,0,0,05,12
415,41,OR,5,16.1555,OR, ,06,14,110000,600865,5,2,80,0,0,20,0,2,5,0,20,10,70,0,16,03
415,41,OR,5,16.1555,OR, ,12,12,2200,290000,5,1,0,0,0,100,0,2,3,50,50,0,0,0,05,06
415,41,OR,5,16.1555,OR, ,07,12,82039,714672,5.5,1,0,0,0,100,0,2,6,3,7,0,0,90,16,03
415,41,OR,5,16.1555,OR, ,14,11,17979,390038,4.2,1,0,0,0,100,0,2,2,60,10,30,0,0,05,07
415,41,OR,5,16.1555,OR, ,17,12,1063,225713,5,1,0,0,0,100,0,2,6,0,0,0,0,100,21,03
415,41,OR,5,16.1555, , ,05,12,140000,650000,6.5,3,0,100,0,0,0,2,7,.,.,.,.,.,05,01
415,41,OR,5,16.1555,OR, ,13,12,25000,390000,7,3,0,100,0,0,0,2,2,85,0,0,0,0,16,03
415,41,OR,5,16.1555,OR, ,17,12,256,477759,6,1,0,0,0,100,0,2,2,100,0,0,0,0,12,03
415,41,OR,5,16.1555,OR, ,16,11,5624,142948,5,1,0,0,0,100,0,2,6,0,0,0,0,100,16,03
415,41,OR,5,16.1555,OR, ,05,12,10000,62000,5,1,0,0,0,100,0,2,5,0,40,0,60,0,16,03
415,41,OR,5,16.1555,WA, ,04,12,94716,386766,6,2,100,0,0,0,0,3,6,0,0,0,0,100,05,01
415,41,OR,5,16.1555, , ,17,11,0,1000000,.,6,.,.,.,.,.,2,8,.,.,.,.,.,05, 
415,41,OR,5,16.1555, , ,02,12,119980,309387,5.6,2,100,0,0,0,0,2,6,0,0,0,1,99,05,01
415,41,OR,5,16.1555,OR, ,13,12,18000,547566,7,1,0,0,0,100,0,2,2,75,23,0,0,0,11,03
415,41,OR,5,16.1555,OR, ,17,13,2616,704071,5.4,2,100,0,0,0,0,2,3,40,60,0,0,0,05,01
415,41,OR,5,16.1555,OR, ,10,12,118876,1070000,5,2,100,0,0,0,0,2,4,0,10,90,0,0,11,01
415,41,OR,5,16.1555,OR, ,13,13,10310,937597,4.6,1,0,0,0,100,0,2,3,0,100,0,0,0,22,03
415,41,OR,5,16.1555,OR, ,02,12,70000,140000,6,1,0,0,0,100,0,2,4,20,0,60,20,0,11,08
415,41,OR,5,16.1555,OR, ,17,12,2000,1500000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,11,03
415,41,OR,5,16.1555,WA, ,11,14,47410,1199009,4.5,2,100,0,0,0,0,2,3,0,100,0,0,0,12,08
415,41,OR,5,16.1555,OR, ,06,14,92933,550000,5.4,2,100,0,0,0,0,2,4,0,10,70,20,0,12,01
415,41,OR,5,16.1555,OR, ,02,12,63000,256124,5.7,1,0,0,0,100,0,2,3,0,100,0,0,0,05,14
415,41,OR,5,16.1555,OR, ,08,13,30000,800000,5,1,0,0,0,100,0,2,5,0,10,0,90,0,05,03
